artist,country,city,latitude,longitude,address,state,state_pop
Israel Kamakawiwo'ole,United States,Honolulu,21.304547,-157.855676,"Honolulu, Honolulu County, Hawaii, United States",Hawaii,1112703
Quietdrive,United States,Hopkins,44.9243986,-93.4114487,"Hopkins, Hennepin County, Minnesota, 55343, United States",Minnesota,4387282
Acid Bath,United States,Houma,29.5957696,-90.7195348,"Houma, Terrebonne Parish, Louisiana, United States",Louisiana,4219179
Agents of Oblivion,United States,Houma,29.5957696,-90.7195348,"Houma, Terrebonne Parish, Louisiana, United States",Louisiana,4219179
Deadboy and the Elephantmen,United States,Houma,29.5957696,-90.7195348,"Houma, Terrebonne Parish, Louisiana, United States",Louisiana,4219179
As Eden Burns,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
Blaspherian,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
Blue October,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
Crimson Massacre,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
Devendra Banhart,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
Fenix TX,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
Galactic Cowboys,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
Helstar,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
Hilary Duff,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
Insidious Decrepancy,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
Outworld,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
Red Krayola,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
Scale the Summit,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
Verbal Abuse,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
ZZ Top,United States,Houston,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States",Texas,17044714
On Broken Wings,United States,Hull,42.3020436,-70.9078243,"Hull, Plymouth County, Massachusetts, 02045, United States",Massachusetts,6018664
Avenged Sevenfold,United States,Huntington Beach,33.6783336,-118.000016,"Huntington Beach, Orange County, California, United States",California,29950111
Guttermouth,United States,Huntington Beach,33.6783336,-118.000016,"Huntington Beach, Orange County, California, United States",California,29950111
Hellogoodbye,United States,Huntington Beach,33.6783336,-118.000016,"Huntington Beach, Orange County, California, United States",California,29950111
Leatherwolf,United States,Huntington Beach,33.6783336,-118.000016,"Huntington Beach, Orange County, California, United States",California,29950111
Matt Costa,United States,Huntington Beach,33.6783336,-118.000016,"Huntington Beach, Orange County, California, United States",California,29950111
Reel Big Fish,United States,Huntington Beach,33.6783336,-118.000016,"Huntington Beach, Orange County, California, United States",California,29950111
Take The Crown,United States,Huntington Beach,33.6783336,-118.000016,"Huntington Beach, Orange County, California, United States",California,29950111
The Vandals,United States,Huntington Beach,33.6783336,-118.000016,"Huntington Beach, Orange County, California, United States",California,29950111
Slayer,United States,Huntington Park,33.9805731,-118.2252073,"Huntington Park, Los Angeles County, California, 90255, United States",California,29950111
Latterman,United States,Huntington Station,40.8472369,-73.40363193430503,"Huntington Station, Town of Huntington, Suffolk County, New York, United States",New York,18002855
Cassino,United States,Huntsville,34.729847,-86.5859011,"Huntsville, Madison County, Alabama, United States",Alabama,4048508
Mortal Treason,United States,Huntsville,34.729847,-86.5859011,"Huntsville, Madison County, Alabama, United States",Alabama,4048508
The Snake The Cross The Crown,United States,Huntsville,34.729847,-86.5859011,"Huntsville, Madison County, Alabama, United States",Alabama,4048508
From Indian Lakes,United States,Indian Lakes Estates,37.2110585,-119.6801475,"Indian Lakes Estates, Madera County, California, United States",California,29950111
Brazil,United States,Indiana,40.3270127,-86.1746933,"Indiana, United States",Indiana,5555097
Ghost Mice,United States,Indiana,40.3270127,-86.1746933,"Indiana, United States",Indiana,5555097
Coffinworm,United States,Indianapolis,39.7683331,-86.1583502,"Indianapolis, Marion County, Indiana, United States",Indiana,5555097
Demiricous,United States,Indianapolis,39.7683331,-86.1583502,"Indianapolis, Marion County, Indiana, United States",Indiana,5555097
Forevermore,United States,Indianapolis,39.7683331,-86.1583502,"Indianapolis, Marion County, Indiana, United States",Indiana,5555097
Gwen Stacy,United States,Indianapolis,39.7683331,-86.1583502,"Indianapolis, Marion County, Indiana, United States",Indiana,5555097
Margot and the Nuclear So and So's,United States,Indianapolis,39.7683331,-86.1583502,"Indianapolis, Marion County, Indiana, United States",Indiana,5555097
The Contortionist,United States,Indianapolis,39.7683331,-86.1583502,"Indianapolis, Marion County, Indiana, United States",Indiana,5555097
The Gates Of Slumber,United States,Indianapolis,39.7683331,-86.1583502,"Indianapolis, Marion County, Indiana, United States",Indiana,5555097
Trenches,United States,Indianapolis,39.7683331,-86.1583502,"Indianapolis, Marion County, Indiana, United States",Indiana,5555097
Unida,United States,Indio,33.7192808,-116.2188054,"Indio, Riverside County, California, United States",California,29950111
Ten Grand,United States,Iowa City,41.6612561,-91.5299106,"Iowa City, Johnson County, Iowa, United States",Iowa,2779769
Thrice,United States,Irvine,33.6856969,-117.825981,"Irvine, Orange County, California, United States",California,29950111
Young the Giant,United States,Irvine,33.6856969,-117.825981,"Irvine, Orange County, California, United States",California,29950111
Ugly Kid Joe,United States,Isla Vista,34.4115125,-119.8562131,"Isla Vista, Santa Barbara County, California, 93106, United States",California,29950111
Modest Mouse,United States,Issaquah,47.5348778,-122.043297,"Issaquah, King County, Washington, United States",Washington,4900780
Ugly Casanova,United States,Issaquah,47.5348778,-122.043297,"Issaquah, King County, Washington, United States",Washington,4900780
Muddy Waters,United States,Issaquena County,32.6773851,-91.0097866,"Issaquena County, Mississippi, United States",Mississippi,2577426
Full Devil Jacket,United States,Jackson,35.6144446,-88.8177418,"Jackson, Madison County, West Tennessee, Tennessee, United States",Tennessee,4890626
Zakk Wylde,United States,Jackson,39.7765048,-74.8623849,"Jackson, Waterford Township, Camden County, New Jersey, 08004, United States",New Jersey,7757158
Allele,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Astronautalis,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Big Dumb Face,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Black Kids,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Blackfoot,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Casey Jones,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Cold,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Electric President,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Evergreen Terrace,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
His Name Was Iron,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Limp Bizkit,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Lynyrd Skynyrd,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Molly Hatchet,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Ryan Adams,United States,Jacksonville,34.7494749,-77.4208221,"Jacksonville, Onslow County, North Carolina, United States",North Carolina,6656986
Shinedown,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
The Allman Brothers Band,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
The Derek Trucks Band,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Whole Wheat Bread,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
Yellowcard,United States,Jacksonville,30.3321838,-81.655651,"Jacksonville, Duval County, Florida, United States",Florida,13018365
"10,000 Maniacs",United States,Jamestown,42.0965167,-79.2380322,"Jamestown, Chautauqua County, New York, United States",New York,18002855
Natalie Merchant,United States,Jamestown,42.0965167,-79.2380322,"Jamestown, Chautauqua County, New York, United States",New York,18002855
Crush 40,United States,Japan,40.9921996,-75.9078749,"Japan, Hazle Township, Luzerne County, Pennsylvania, 18221, United States",Pennsylvania,11895604
Shaman's Harvest,United States,Jefferson City,38.577359,-92.1724265,"Jefferson City, Cole County, Missouri, United States",Missouri,5126370
Nancy Sinatra,United States,Jersey City,40.7215682,-74.047455,"Jersey City, Hudson County, New Jersey, United States",New Jersey,7757158
Five Pointe O,United States,Joliet,41.5263603,-88.0840212,"Joliet, Will County, Illinois, United States",Illinois,11446979
Jimmy Chamberlin Complex,United States,Joliet,41.5263603,-88.0840212,"Joliet, Will County, Illinois, United States",Illinois,11446979
Never Shout Never,United States,Joplin,37.0841838,-94.5133385,"Joplin, Jasper County, Missouri, United States",Missouri,5126370
Anchor and Braille,United States,Kalamazoo,42.291707,-85.5872286,"Kalamazoo, Kalamazoo County, Michigan, United States",Michigan,9310462
The Reptilian,United States,Kalamazoo,42.291707,-85.5872286,"Kalamazoo, Kalamazoo County, Michigan, United States",Michigan,9310462
Thought Industry,United States,Kalamazoo,42.291707,-85.5872286,"Kalamazoo, Kalamazoo County, Michigan, United States",Michigan,9310462
Onward To Olympas,United States,Kannapolis,35.4979605,-80.6240008,"Kannapolis, Cabarrus County, North Carolina, United States",North Carolina,6656986
Angelcorpse,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
Ares Kingdom,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
Boys Life,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
Coalesce,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
Downthesun,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
Flee the Seen,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
Frost Like Ashes,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
Krizz Kaliko,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
Lo-Ruhamah,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
Order From Chaos,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
Puddle of Mudd,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
Reggie and The Full Effect,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
Shiner,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
The Browning,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
The Casket Lottery,United States,Kansas City,39.100105,-94.5781416,"Kansas City, Jackson County, Missouri, United States",Missouri,5126370
