album_id,artist,title,rating,votes,artist_id,master_id,main_release_id,release_country,year,album_length,tracks,release_type,genres,styles,artist_profile
2683,Steve Von Till,If I Should Fall to the Field,3.94,68,207905.0,269685,385023,US,2002,46.2,10,['Album'],['Rock'],['Folk Rock'],"Steve Von Till is most widely recognized as vocalist & guitarist in heavy post-psychedelic punk legends Neurosis. 
But, the breadth of his talents and interests reaching far beyond that band's thunderous intensity have been well established over the course of related projects like the experimental offshoot Tribes of Neurot, psych-drone band Harvestman, & acoustic guitar based solo releases.

Other bands not mentioned: Peace Test.

Birth date: September 30"
2686,Theory of a Deadman,Theory of a Deadman,2.57,206,539684.0,573574,4715828,Europe,2002,36.68,10,['Album'],['Rock'],"['Alternative Rock', 'Hard Rock']","Vancouver, Canada's Theory of a Deadman became the first act to sign with Nickelback frontman Chad Kroeger's 604 Records imprint in 2001. Tyler Connolly (vocals/guitar) reportedly slipped a copy of the band's demo to Kroeger at a post-concert party and the two were soon collaborating on songs together."
2697,Limp Bizkit,Results May Vary,1.96,1319,108722.0,65580,579684,Europe,2003,68.57,16,['Album'],['Rock'],"['Alternative Rock', 'Acoustic', 'Nu Metal', 'Hard Rock']","Rap-Rock / Nu-Metal (Modern Rock) band from Jacksonville, Florida (USA).
Formed 1994

Forming as ""Limp Biscut"", changing to ""Limp Bizkut"", and again later to ""Limp Bizkit"" (though some concert flyers would continue to credit them as ""Limp Bizkut"" well into late 1997). 

[b]Current Members:[/b]
[a=Fred Durst] - Vocals (1994-)
[a=Sam Rivers (2)] - Bass/Backing vocals (1994-)
[a=John Otto] - Drums (1994-)
[a=Wes Borland] - Guitar, Backing vocals (1995-1996, 1996–2001, 2004–)
[a=Leor Dimant] (DJ Lethal) – Turntables/Sampling\Programming (1996–2012, 2018-)

[b]Former Members:[/b]
[a=Rob Waters (2)] – Guitar (1994–1995)
[a=Terry Balsamo] – Guitar (1996)
[a=Mike Smith (15)] – Guitar (2002–2004)

[b]Former touring & session musicians:[/b]
[a=Tsuzumi Okai] – Bass (2018)
[a=Samuel G. Mpungu] – Bass (2015–2017)
[a=Franko Carino] (DJ SK3L3TOR) – Sampling/Programming/Backing Vocals (2013–2017)
[a=Sammy Siegler]  – Drums (2005)
[a=Brian Welch] – Guitar (2003)
[a=Scott Borland] – Keys (1996)"
2702,Dropkick Murphys,Do or Die,3.61,180,260440.0,109630,1083539,US,1997,0.0,16,"['LP', 'Album']",['Rock'],"['Punk', 'Oi', 'Folk Rock']","Oi! Punk band from Boston, MA, formed in 1996 by Ken Casey (bass/vocals), Rick Barton (guitar) and Mike McColgan (vocals).  The band is known for its Oi!/punk sound, its frequent covers of Irish standards, and lyrics which often focus on unions and working class ethics and concerns.  In 1998, the band signed to [l=Hellcat Records], a label run by members of [a=Rancid] and connected to [l=Epitaph Records].  After the release of their first LP, ""Do Or Die"", Mike McColgan left the band to pursue his desire to become a firefighter.  The split was amicable and McColgan would return to music a few years later, fronting the [a=Street Dogs].  He was replaced by Al Barr.  Rick Barton left after the band's second album, ""The Gang's All Here"" to pursue outside interests.  By the release of their next album, ""Sing Loud, Sing Proud"", the band had expanded to include Casey, Barr, longtime drummer Matt Kelly, 2 guitarists, a mandolin player, and a bagpipe player.

In 2004, the Dropkick Murphys recorded and released the song ""Tessie"", an old tune associated with the Boston Red Sox baseball team.  The song was featured in the movie ""Fever Pitch"".  In 2006, the band recorded ""I'm Shipping Up To Boston"", which used lyrics from an old [a=Woody Guthrie] poem and was featured in the movie ""The Departed"".  It remains perhaps their best-known song.

In 2007, the Dropkick Murphys formed their own record label, Born & Bred Records, to release their material.

Current lineup:
Al Barr - lead vocals
Ken Casey - lead vocals, bass
Matt Kelly - drums, bodhran, vocals
James Lynch - guitar, vocals
Tim Brennan - guitar, accordion, vocals
Jeff DaRosa - mandolin, banjo, bouzouki, whistle, acoustic guitar, keyboard, vocals
Scruffy Wallace - bagpipes
"
2704,Hawthorne Heights,The Silence in Black and White,2.46,839,255488.0,315325,1604657,US,2004,0.0,11,"['LP', 'Album']",['Rock'],['Emo'],"Emo-punk band from Dayton, Ohio, U.S.A.

Formed in 2001 as [i]A Day In The Life[/i], the band soon went through some changes in lineup and musical direction, which led also to a name change.

They released their debut album, ""The Silence In Black And White"", in 2004 on Victory Records.

On November 24th, 2007, Casey Calvert died in his sleep while being on tour with the band.

Lineup:
Casey Calvert (deceased) - guitar, backing vocals
Chris ""Poppy"" Popadak - drums
Mark McMillon - vocals, guitar
Matt Ridenour - bass
JT Woodruff - vocals, guitar
"
2718,Scary Kids Scaring Kids,The City Sleeps In Flames,3.41,532,397041.0,632128,5202603,US,2005,0.0,11,['Album'],['Rock'],"['Alternative Rock', 'Emo']","Post-hardcore band from Arizona, US.
Formed 2002-2010, 2019-present

[b]Current Members:[/b]
Chad Crawford – Vocals/Rhythm guitar (2002–2010 2019–present)
Pouyan Afkary – Keys/Backing Vocals (2002–2010 2019–present)
Peter Costa – Drums (2002–2005 2019–present)
Jordan Flower – Bass (2019-present)

[b]Past Members:[/b]
Tyson Stevens – Lead Vocals/Guitar (2002–2010, Passed away 2014.)
DJ Wilson – Bass/Backing vocals (2004–2010) - Lead guitar (2002–2004)
Steve Kirby – Lead guitar/Backing vocals (2004–2010)
Justin Salter – Drums (2005–2007)
James Ethridge – Drums (2007–2009)
Tanner Wayne – Drums (2009)
Derek Smith – Drums (2009–2010)"
2734,The Bouncing Souls,Hopeless Romantic,3.66,111,253283.0,39121,1169292,US,1999,0.0,15,['Album'],['Rock'],['Punk'],"Melodic ""sing along"" pop punk  band from New Jersey, originally formed in 1987 while the band members were still in high school. In 1993, They formed Chunksaah Records to release their early material. After heavy touring they eventually signed a deal with BYO Records in 1995, re-releasing their original LP + their sophomore LP. In 1997 they signed to Epitaph, where they stayed until 2006. Following that, they released some more material through Chunksaah before signing to Rise Records for their ninth full-length.

The band was formed by [a=Greg Attonito] (vocals), [a=Pete Steinkopf] aka The Pete (guitar), [a=Bryan Kienlen] aka Papillon (bass) and [a=Shal Khichi] (drums). The lineup has stayed consistent with the exception of the drummer. Original drummer Shal Khichi was with them until 1999, when he left and was replaced with [a=Michael McDermott (2)]. In 2013 McDermott left and was replaced by [a=George Rebelo]."
2744,dredg,Catch Without Arms,3.84,1318,332044.0,134483,515720,US,2005,51.63,14,['Album'],['Rock'],"['Alternative Rock', 'Prog Rock']","American rock band from Los Gatos, California, formed in 1993. Stylized as dredg.

Vocals & Guitar: Gavin Hayes
Guitar: Mark Engles
Bass: Drew Roulette
Drums: Dino Campanella
"
2750,Dropkick Murphys,The Warrior's Code,3.74,460,260440.0,109641,486263,US,2005,40.97,15,['Album'],['Rock'],"['Punk', 'Oi']","Oi! Punk band from Boston, MA, formed in 1996 by Ken Casey (bass/vocals), Rick Barton (guitar) and Mike McColgan (vocals).  The band is known for its Oi!/punk sound, its frequent covers of Irish standards, and lyrics which often focus on unions and working class ethics and concerns.  In 1998, the band signed to [l=Hellcat Records], a label run by members of [a=Rancid] and connected to [l=Epitaph Records].  After the release of their first LP, ""Do Or Die"", Mike McColgan left the band to pursue his desire to become a firefighter.  The split was amicable and McColgan would return to music a few years later, fronting the [a=Street Dogs].  He was replaced by Al Barr.  Rick Barton left after the band's second album, ""The Gang's All Here"" to pursue outside interests.  By the release of their next album, ""Sing Loud, Sing Proud"", the band had expanded to include Casey, Barr, longtime drummer Matt Kelly, 2 guitarists, a mandolin player, and a bagpipe player.

In 2004, the Dropkick Murphys recorded and released the song ""Tessie"", an old tune associated with the Boston Red Sox baseball team.  The song was featured in the movie ""Fever Pitch"".  In 2006, the band recorded ""I'm Shipping Up To Boston"", which used lyrics from an old [a=Woody Guthrie] poem and was featured in the movie ""The Departed"".  It remains perhaps their best-known song.

In 2007, the Dropkick Murphys formed their own record label, Born & Bred Records, to release their material.

Current lineup:
Al Barr - lead vocals
Ken Casey - lead vocals, bass
Matt Kelly - drums, bodhran, vocals
James Lynch - guitar, vocals
Tim Brennan - guitar, accordion, vocals
Jeff DaRosa - mandolin, banjo, bouzouki, whistle, acoustic guitar, keyboard, vocals
Scruffy Wallace - bagpipes
"
2753,Silverchair,Neon Ballroom,3.98,521,18842.0,67090,1182779,Australia,1999,56.47,13,"['Album', 'Enhanced']",['Rock'],"['Alternative Rock', 'Soft Rock', 'Grunge']","Australian grunge-rock band (formerly known as Innocent Criminals), were still in high-school when they won a radio contest on Australian radio station Triple J. [m=1098137] was produced as a result of winning that contest.

On indefinite hiatus since May 2011."
2754,Transplants,Haunted Cities,2.58,112,289490.0,399208,3174809,Europe,2005,40.1,12,['Album'],"['Hip Hop', 'Rock']",['Punk'],"Punk rock/rap rock band Los Angeles, CA, United States.
Formed 1999-2003, 2004-2006, 2014-present.

[b]Members:[/b]
[a=Rob Aston] - Vocals (1999-)
[a=Tim Armstrong] - Vocals\Guitars/Keys (1999-)
[a=Travis Barker] - Drums/Percussion (2002-)
[a=Kevin Bivona] - Bass (2011-)"
2769,Something Corporate,Ready...Break,3.65,83,355468.0,1668718,2218751,US,1999,51.33,11,['Album'],['Rock'],['Pop Rock'],"American rock band from Orange County, California, formed in 1998."
2774,Social Distortion,"Sex, Love and Rock 'n' Roll",3.96,252,255058.0,56982,877246,US,2004,37.72,10,"['LP', 'Album', 'Limited Edition']",['Rock'],"['Punk', 'Alternative Rock']","Social Distortion was formed in 1978 in Fullerton, California by frontman [a=Mike Ness] and the original lineup consisted of Ness on lead guitar, Rikk Agnew on bass, Frank Agnew on guitar, and Casey Royer on drums."
2776,Yellowcard,Where We Stand,2.32,166,305970.0,372557,6488453,US,1999,34.6,10,['Album'],['Rock'],"['Hardcore', 'Punk']","Alternative punk/rock band from Jacksonville, Florida. Formed in 1997.
Their music features a rare contribution to the genre, incorporating the use of a violin.

[b]Active years:[/b]
1997-2008, 2010-2017, 2022-present

[b]Former Members:[/b]
Ben Dobson – lead vocals (1997–99)
Todd Clary – rhythm guitar (1997–2000)
Warren Cooke – bass guitar, backing vocals (1997–2002)
Ben Harper – lead guitar (1997–2005)
Longineu W. Parsons III – drums, percussion (1997–2008; 2010–14)
Peter Mosely – bass guitar, piano, backing vocals (2002–03; 2004–07)
Alex Lewis – bass guitar, backing vocals (2003–04)
Sean O'Donnell – bass guitar, backing vocals (2010–12)"
2783,The Haunted,rEVOLVEr ,3.54,334,252164.0,28413,3006547,Europe,2004,45.87,11,['Album'],['Rock'],['Heavy Metal'],"Swedish melodic death metal band, formed in 1996.

The original stable line-up consisted of Peter Dolving (vocals), Patrik Jensen (guitar), Anders Björler (guitar), Jonas Björler (bass) and Adrian Erlandsson (drums). Dolving left for the first time in 1998 and was replaced by Marco Aro. Aro left in 2003 and Dolving rejoined the band. Erlandsson left in 1999 and was replaced by Per Möller Jensen until 2012 when Erlandsson rejoined. Anders Björler left in 2012 and was replaced by Ola Englund. Peter Dolving left the band again in 2012 and Marco Aro returned as vocalist in 2013. "
2794,American Hi-Fi,The Art Of Losing,3.02,65,293336.0,265514,509512,US,2003,36.63,11,"['Album', 'Enhanced']",['Rock'],"['Alternative Rock', 'Pop Rock', 'Punk']",American Hi-Fi is an American rock band formed in Boston in 1998.
2795,Anti-Flag,Mobilize,3.48,116,253273.0,209718,421172,US,2002,78.48,18,['Album'],['Rock'],"['Hardcore', 'Punk']","Politically charged punk rock band from Pittsburgh, Pennsylvania fronted by guitarist / vocalist Justin Sane. Formed in 1988, the band did not release their first official full length ""Die For Your Government"" until early 1997. Since then the band has released a steady stream of releases on a number of different labels.

Disbanded abruptly in 2023 following allegations against lead-singer Justin Sane.

""Anti-Flag does not mean Anti-American. Anti-Flag means anti-war. Anti-Flag means unity."""
2796,Chronic Future,Lines in My Face,3.84,95,1029659.0,686276,2986509,US,2004,50.22,12,['Album'],"['Hip Hop', 'Rock']",['Alternative Rock'],"Chronic Future was a band from Scottsdale, Arizona. The band was formed in 1995 when their average age was 14. They achieved a short period of mainstream success with the album Lines in My Face, as well as the album's hit single, ""Time and Time Again"". The band consisted of vocalist Mike Busse, guitarist Ben Collins, bassist Brandon Lee and drummer Barry Collins, who were all founding members.

The band has worked independently after their departure from Interscope Records, rarely playing live shows, but releasing their own albums on CD as well as online demos and purchasable songs. The band's early/mainstream style was a mixture of hip hop and punk rock, but the band has now progressed into a unique fusion style of hip hop/electronica/alternative. The band's vocal style incorporates three vocalists: Mike Busse, Ben Collins and Brandon Lee."
2799,American Hi-Fi,Hearts On Parade,2.7,52,293336.0,758832,693076,US,2005,38.25,11,"['Album', 'Enhanced', 'Stereo']",['Rock'],"['Power Pop', 'Pop Rock']",American Hi-Fi is an American rock band formed in Boston in 1998.
2805,Led Zeppelin,The Song Remains The Same,3.9,469,34278.0,351316,1796106,UK,1984,0.0,11,['PAL'],['Rock'],"['Hard Rock', 'Classic Rock']","The English rock band Led Zeppelin was active from 1968 to 1980. During that time, the band members recorded eight studio albums.

Led Zeppelin formed out of the ashes of [url=http://www.discogs.com/artist/262455-Yardbirds-The]The Yardbirds[/url]. [a180585] had joined the band in its final days, playing a pivotal role on the group's final album, 1967's [m=86344], which also featured string arrangements from [a60149]. During 1967, the Yardbirds were fairly inactive. Whilst the band members decided the group's future, Page returned to session work in 1967. In the spring of 1968, he played on Jones' arrangement of [a=Donovan]'s ""Hurdy Gurdy Man."" During the sessions, Jones requested to be part of any future project Page would develop. Page would have to assemble a band sooner than he had planned. In the summer of 1968, the Yardbirds' [a=Keith Relf] and [a=Jim McCarty] left, leaving Page and bassist [a=Chris Dreja] with the rights to the name, as well as the obligation of fulfilling an upcoming fall tour. Page set out to find a replacement vocalist and drummer. Initially, he wanted to enlist singer Terry Reid and Procol Harum's drummer B.J. Wilson, but neither musician was able to join the group. Reid suggested that Page contact Robert Plant, who was singing with a band called Hobbstweedle.

Inducted into Rock And Roll Hall of Fame in 1995 (Performer)."
