artist,country,city,latitude,longitude,address,state
Steeleye Span,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Raincoats,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Pumarosa,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
TV Priest,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Adverts,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Web,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Male Bonding,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Alexi Murdoch,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
801,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Stray,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
One Minute Silence,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Boxer Rebellion,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Juno Reactor,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Suns of the Tundra,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Angel Witch,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Colosseum,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Karybdis,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Lene Lovich,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
PIG,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Nedry,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Mumford and Sons,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Breathless,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Only Ones,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
T2,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Skullflower,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Test Icicles,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
QueenAdreena,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Bodychoke,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Grave Miasma,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Ruts,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Cream,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Fixx,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Fields,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Auteurs,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Ithaca,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Suede,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Gary Numan,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Blur,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Keaton Henson,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Fanfarlo,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Calligram,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Sault,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Bastille,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Modestep,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Dusty Springfield,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Throats,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Sun Dial,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Jade Warrior,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Waterboys,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Tiger Lillies,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Brontide,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Young Legionnaire,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Police,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Quintessence,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Supertramp,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Glove,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Curve,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Veils,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
The Yardbirds,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Atomic Rooster,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Steve Hackett,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom",Greater London
Huggy Bear,United Kingdom,Brighton,50.821463,-0.140056,"London Road (Brighton), Springfield Mews, Round Hill, Brighton, Brighton and Hove, England, BN1 4QS, United Kingdom",England
We Are The Ocean,United Kingdom,Loughton,51.6467058,0.0544098,"Loughton, Epping Forest, Essex, England, United Kingdom",Essex
The Darkness,United Kingdom,Lowestoft,52.4766308,1.7537638,"Lowestoft, East Suffolk, Suffolk, England, United Kingdom",Suffolk
Annotations Of An Autopsy,United Kingdom,Lowestoft,52.4766308,1.7537638,"Lowestoft, East Suffolk, Suffolk, England, United Kingdom",Suffolk
UK Decay,United Kingdom,Luton,51.89107295,-0.4230304076201782,"Luton, England, United Kingdom",Luton
Robert Wyatt,United Kingdom,Lydden,51.159729,1.2298094817645169,"Lydden, Dover, Kent, England, United Kingdom",Kent
Birdy,United Kingdom,Lymington,50.7583753,-1.5426885,"Lymington, New Forest, Hampshire, England, SO41 9FP, United Kingdom",England
John Mayall,United Kingdom,Macclesfield,53.2606635,-2.1255158,"Macclesfield, Cheshire East, England, United Kingdom",Cheshire East
England,United Kingdom,Maidstone,51.2748258,0.5231646,"Maidstone, Kent, England, United Kingdom",Kent
Working For a Nuclear Free City,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
British Theatre,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
Oasis,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
Magazine,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
Crywank,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
Amplifier,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
Winterfylleth,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
Oceansize,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
The Smiths,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
The Stone Roses,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
Wode,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
Noel Gallagher's High Flying Birds,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
The Hollies,United Kingdom,Manchester,53.4794892,-2.2451148,"Hapton Church of England/Methodist Primary School, Manchester Road, Hapton, Burnley, Lancashire, England, BB11 5RF, United Kingdom",England
Beecher,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
Electronic,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
Johnny Marr,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
Ingested,United Kingdom,Manchester,53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom",Greater Manchester
